Year,City,Sport,Athlete,Country,Gender,Event,Medal
1976,Innsbruck,Ice Hockey,"HOLIK, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"KAJKL, Milan",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"MACHAC, Oldrich",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"MARTINEC, Vladimir",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"NOVAK, Eduard",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"NOVAK, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"NOVY, Milan",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"POSPISIL, Frantisek",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"POUZAR, Jaroslav",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"STASTNY, Bohuslav",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,"ALEKSANDROV, Boris",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"BABINOV, Sergey",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"GUSEV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"KAPUSTIN, Sergey",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"KHARLAMOV, Valery",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"LUTCHENKO, Vladimir",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"LYAPKIN, Yury",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"SHADRIN, Vladimir",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"SHALIMOV, Viktor",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"SIDELNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"TSYGANKOV, Gennady",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"YAKUSHEV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,"ZHLUKTOV, Viktor",URS,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"AAHLBERG, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ANDERSSON, Sture",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"BERGLUND, Bo",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ERIKSSON, Jan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ERIKSSON, Thomas",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"HOLMGREN, Leif",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"LINDBERGH, Per-Eric",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"Le_FQVIST, William",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"LUNDHOLM, Bengt",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"LUNDQVIST, Per",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"MOLIN, Lars",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"NeSLUND, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"NORBERG, Lennart",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"SAMUELSSON, Tommy",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"Se_DERSTRe_M, Dan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"WEINSTOCK, Ulf",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"BALDERIS, Helmuts",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"GOLIKOV, Aleksandr",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"GOLIKOV, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"KHARLAMOV, Valery",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"LEBEDEV, Yuri",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MYSHKIN, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"PERVUKHINE, Vasili",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"SKVORTSOV, Aleksandr",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"ZHLUKTOV, Viktor",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"BAKER, William",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"BROTEN, Neal",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"CHRISTIAN, David",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"CHRISTOFF, Steven",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"CRAIG, James",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"ERUZIONE, Michael",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"HARRINGTON, John",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"JOHNSON, Mark",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"MCCLANAHAN, Robert",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"MORROW, Kenneth",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"O'CALLAHAN, John",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"PAVELICH, Mark",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"RAMSEY, Michael",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"SCHNEIDER, William",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"SILK, David",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"STROBEL, Eric",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"SUTER, Robert",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"VERCHOTA, Philip",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"WELLS, Mark",USA,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"AAHLEN, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"EKLUND, Per-Erik",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"EKLUND, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"ERICSSON, Bo",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"GRADIN, Peter",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"HESSEL, Mats",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"HJeLM, Peter Michael",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"LINDBLOM, Ge_ran",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"Me_RTH, Tommy",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"NORDIN, Leif Haakan",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"e_HLING, Jens",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"RIDDERVALL, Rolf-Lennart",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"RUNDQVIST, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"SANDSTROEM, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"Se_DERGREN, Karl Haakan",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"THELIN, Mats",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"THELVEN, Arne Michael",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"WeLITALO, Ge_te",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"BENAK, Jaroslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"CALDR, Vladimir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"CERNIK, Frantisek",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"CHALUPA, Milan",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"HORAVA, Miloslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"HRDINA, Jiri",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KADLEC, Arnold",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KORBELA, Jaroslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KRALIK, Jiri",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KYHOS, Vladimir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"LALA, Jiri",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"LIBA, Igor",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"LUKAC, Vincent",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"PASEK, Dusan",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"RICHTER, Pavel",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"RUSNAK, Darius",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"RUZICKA, Vladimir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"SINDEL, Jaromir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"SVOBODA, Radoslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"UVIRA, Eduard",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"CHEPELEV, Sergei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"DROZDETSKI, Nikolai",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"GERASIMOV, Aleksandr",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KOMUTOV, Andrei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KOVIN, Vladimir",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KOZHERNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"LARIONOV, Igor",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"MYSHKIN, Vladimir",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"PERVUKHINE, Vasili",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"SKVORTSOV, Aleksandr",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"STELNOV, Igor",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"TUMENEV, Viktor",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"VASSILIEV, Mikhail",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"BLOMQVIST, Timo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"ELORANTA, Kari",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"JeRVI, Jiro",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"KESKINEN, Esa",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"LAINE, Erkki",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"LAITINEN, Kari",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"LEHTONEN, Erkki",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"MIKKOLAINEN, Reijo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"OJANEN, Janne",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"RUOTANEN, Arto",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"RUOTSALAINEN, Reijo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"SAARINEN, Timo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"SMIKKANEN, Kari",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"SUSI, Timo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"TORKKI, Jari",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"TUOMISTO, Pekka",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"VIRTANEN, Jukka",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"AASLIN, Peter",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"ANDERSSON, Mikael",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"ANDERSSON, Peter I",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"BERGKVIST, Jonas",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"BERGLUND, Bo",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"EKLUND, Thomas",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"ELDEBRINK, Anders",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"ERIKSSON, Peter",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"ERIKSSON, Thomas",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"HJeLM, Peter Michael",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"IVARSSON, Lars",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"JOHANSSON, Mikael",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"KARLSSON, Lars",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"KIHLSTRe_M, Mats",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"LINDMARK, Peter",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"MOLIN, Lars",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"e_HLING, Jens",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"PETTERSSON, Lars-Gunnar",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"RUNDQVIST, Thomas",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"SAMUELSSON, Tommy",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"SANDSTRe_M, Ulf",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"Se_DERGREN, Karl Haakan",SWE,Men,Ice Hockey,Bronze
1988,Calgary,Ice Hockey,"BIAKIN, Ilja",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"BYKOV, Viacheslav",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"GOUSSAROV, Aleksei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"JASJIN, Sergei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"KAMENSKY, Valeri",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"KOMUTOV, Andrei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"KOZHERNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"KRAVCHUK, Igor",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"LARIONOV, Igor",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"LOMAKIN, Andrei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"MOGILNY, Aleksandr",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"MYLNIKOV, Sergei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"SAMOYLOV, Vitali",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"SEMJONOV, Anatoli",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"STELNOV, Igor",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"SVETLOV, Sergei",URS,Men,Ice Hockey,Gold
1988,Calgary,Ice Hockey,"TCHERNICH, Aleksandr",URS,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"ARCHIBALD, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BROST, Todd",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BURKE, Sean",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"DAHL, Kevin",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"GILES, Curtis",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"HANNAN, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"HYNES, Gordon",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"JUNEAU, Joe",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"KIDD, Trevor",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LEBEAU, Patrick",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LINDBERG, Chris",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"MANDERVILLE, Kent",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"PLAVSIC, Adrian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"RATUSHNY, Dan",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SMITH, Randy",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"ST.LAURENT, Sam",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"TIPPETT, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"TUTT, Brian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"WOOLLEY, Jason",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BAOUTINE, Sergei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"BOLDINE, Igor",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"BORSTCHEVSKI, Nicolai",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"BUTSAIEV, Viacheslav",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"BYKOV, Viacheslav",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"DAVIDOV, Evgeni",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"JITNIK, Aleksei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KASPARAITIS, Darius",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KHABIBULIN, Nikolai",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KMILEV, Yuri",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KOMUTOV, Andrei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KOVALENKO, Andrei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KOVALEV, Alexei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"KRAVCHUK, Igor",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"MALAKOV, Vladimir",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"MIRONOV, Dmitri",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"PETRENKO, Sergei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"PROKOROV, Vitali",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"SHTALENKOV, Mikhail",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"TREFILOV, Andrei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"YUCHKEVICH, Dmitri",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"ZHAMNOV, Alexey",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"ZUBOV, Sergei",EUN,Men,Ice Hockey,Gold
1992,Albertville,Ice Hockey,"AUGUSTA, Patrick",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"BRIZA, Petr",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"DRAGAN, Jaromir",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"GUDAS, Leo",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"HORAVA, Miloslav",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"HRBEK, Petr",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"JANECKY, Otakar",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"JELINEK, Thomas",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"KADLEC, Drahomir",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"KASTAK, Kamil",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"LANG, Robert",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"LIBA, Igor",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"LUBINA, Ladislav",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"PROCHAZKA, Frantisek",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"ROSOL, Petr",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"SCERBAN, Bedrich",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"SLEGR, Jiri",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"SMEHLIK, Richard",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"SVEHLA, Robert",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"SVOBODA, Oldrich",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"TOUPAL, Radek",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"VESELOVSKY, Peter",TCH,Men,Ice Hockey,Bronze
1992,Albertville,Ice Hockey,"ZEMLICKA, Richard",TCH,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"ASTLEY, Mark",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"AUCOIN, Adrian",CAN,Men,Ice Hockey,Silver
